,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,bat_bed,sqft_floors
17150,4,3.0,1.0,0,0,3,8,1980,1540,98107,800000,0.75,1980.0
17151,3,2.0,2.0,0,0,3,8,2720,0,98059,420000,0.6666666666666666,1360.0
17152,3,1.0,1.0,0,0,3,7,1660,0,98034,360000,0.3333333333333333,1660.0
17153,4,2.0,2.0,0,0,3,9,2560,0,98029,642000,0.5,1280.0
17154,3,2.0,1.0,0,0,3,7,1080,0,98052,379950,0.6666666666666666,1080.0
17155,3,2.0,2.0,0,0,5,9,2050,0,98005,745000,0.6666666666666666,1025.0
17156,4,2.0,2.0,0,0,4,9,1780,890,98144,630000,0.5,890.0
17157,3,2.0,2.0,0,0,4,7,1730,0,98031,250000,0.6666666666666666,865.0
17158,3,1.0,1.0,0,0,3,7,990,0,98072,275000,0.3333333333333333,990.0
17159,6,3.0,1.0,0,0,4,7,1780,1780,98118,435000,0.5,1780.0
17160,2,1.0,1.0,0,0,3,5,700,0,98146,175000,0.5,700.0
17161,4,2.0,2.0,0,0,4,7,1090,790,98107,560000,0.5,545.0
17162,4,2.0,1.0,0,0,4,7,1170,700,98034,325000,0.5,1170.0
17163,3,3.0,2.0,0,0,5,9,2500,0,98112,1190000,1.0,1250.0
17164,3,2.0,2.0,0,0,3,9,2570,0,98031,399950,0.6666666666666666,1285.0
17165,4,2.0,2.0,0,0,4,9,2940,0,98059,752000,0.5,1470.0
17166,4,4.0,2.0,0,0,3,10,3930,0,98072,1200000,1.0,1965.0
17167,4,2.0,1.0,0,0,4,7,2150,0,98028,400000,0.5,2150.0
17168,3,2.0,1.0,0,0,4,7,630,700,98108,240000,0.6666666666666666,630.0
17169,5,2.0,2.0,0,0,3,8,3220,0,98075,640000,0.4,1610.0
17170,3,2.0,2.0,0,0,3,9,2710,0,98056,564450,0.6666666666666666,1355.0
17171,3,2.0,1.0,0,0,4,6,1630,0,98027,300000,0.6666666666666666,1630.0
17172,3,2.0,2.0,0,0,3,8,1680,0,98042,286000,0.6666666666666666,840.0
17173,3,2.0,2.0,0,0,3,7,1930,0,98053,531800,0.6666666666666666,965.0
17174,4,2.0,1.0,0,0,3,7,1550,590,98034,502000,0.5,1550.0
17175,4,2.0,2.0,0,0,4,10,4070,0,98040,993500,0.5,2035.0
17176,3,1.0,1.0,0,0,4,7,1350,0,98006,450000,0.3333333333333333,1350.0
17177,4,4.0,2.0,0,0,3,9,4270,0,98024,997950,1.0,2135.0
17178,3,1.0,2.0,0,0,5,7,1320,0,98126,526000,0.3333333333333333,660.0
17179,3,2.0,1.0,0,0,4,7,1230,870,98166,335000,0.6666666666666666,1230.0
17180,2,1.0,1.0,0,0,5,6,710,0,98168,187250,0.5,710.0
17181,3,2.0,1.0,0,0,5,7,1020,1330,98115,735000,0.6666666666666666,1020.0
17182,3,1.0,1.0,0,0,3,7,1180,0,98125,425000,0.3333333333333333,1180.0
17183,3,1.0,1.0,0,0,5,6,1250,0,98038,110000,0.3333333333333333,1250.0
17184,3,2.0,1.0,0,0,3,7,1490,0,98059,305000,0.6666666666666666,1490.0
17185,3,1.0,1.0,0,0,3,6,1000,0,98055,212000,0.3333333333333333,1000.0
17186,5,4.0,1.0,0,2,4,10,2150,1900,98040,1380000,0.8,2150.0
17187,5,2.0,1.0,0,0,3,8,1300,1000,98030,298950,0.4,1300.0
17188,3,2.0,1.0,0,0,4,7,1330,0,98033,525000,0.6666666666666666,1330.0
17189,4,3.0,2.0,0,0,3,9,3200,0,98075,707000,0.75,1600.0
17190,3,3.0,2.0,0,0,3,10,2590,0,98006,695000,1.0,1295.0
17191,3,3.0,2.0,0,0,3,10,2590,0,98006,796500,1.0,1295.0
17192,4,2.0,1.0,0,0,3,7,1150,880,98034,420000,0.5,1150.0
17193,5,2.0,1.0,0,0,4,8,1950,750,98005,625000,0.4,1950.0
17194,3,2.0,1.0,0,0,4,8,1670,0,98005,620000,0.6666666666666666,1670.0
17195,5,3.0,1.0,0,0,4,9,3090,0,98039,1450000,0.6,3090.0
17196,5,2.0,2.0,0,0,3,9,2650,0,98077,549950,0.4,1325.0
17197,4,2.0,1.0,0,0,3,5,1440,0,98056,275000,0.5,1440.0
17198,3,2.0,1.0,0,3,3,9,1780,1040,98177,705000,0.6666666666666666,1780.0
17199,3,2.0,1.0,0,0,4,7,1060,630,98001,197000,0.6666666666666666,1060.0
17200,3,2.0,1.0,0,0,3,8,1420,0,98031,265000,0.6666666666666666,1420.0
17201,4,2.0,1.0,0,0,4,7,1050,740,98166,297000,0.5,1050.0
17202,3,2.0,1.0,0,0,4,7,1320,0,98042,207500,0.6666666666666666,1320.0
17203,3,2.0,3.0,0,0,3,8,1509,0,98133,410000,0.6666666666666666,503.0
17204,3,2.0,1.0,0,0,3,7,1610,0,98031,268000,0.6666666666666666,1610.0
17205,4,2.0,1.0,0,3,4,6,1550,0,98022,330000,0.5,1550.0
17206,3,1.0,1.0,0,0,4,6,1160,0,98177,417500,0.3333333333333333,1160.0
17207,4,2.0,2.0,0,0,4,8,2500,0,98006,760000,0.5,1250.0
17208,3,2.0,3.0,0,0,3,8,1390,150,98119,499000,0.6666666666666666,463.3333333333333
17209,4,2.0,2.0,0,0,3,8,1910,0,98027,620000,0.5,955.0
17210,3,2.0,2.0,0,0,3,7,2340,0,98030,315000,0.6666666666666666,1170.0
17211,3,2.0,2.0,0,0,4,8,2060,0,98033,624950,0.6666666666666666,1030.0
17212,3,2.0,1.0,0,0,4,7,1960,0,98027,525000,0.6666666666666666,1960.0
17213,2,2.0,2.0,0,0,3,7,1150,0,98034,300000,1.0,575.0
17214,4,3.0,1.0,0,0,4,8,1560,770,98023,299900,0.75,1560.0
17215,3,2.0,1.0,0,0,4,7,1450,760,98030,299000,0.6666666666666666,1450.0
17216,4,3.0,1.0,0,0,4,10,2170,1090,98039,1880000,0.75,2170.0
17217,4,2.0,1.0,0,0,5,6,1900,0,98002,265000,0.5,1900.0
17218,2,2.0,2.0,0,0,2,6,1610,0,98065,280000,1.0,805.0
17219,3,1.0,1.0,0,0,4,6,1340,0,98042,124740,0.3333333333333333,1340.0
17220,3,3.0,1.0,0,0,5,9,3170,0,98033,1090000,1.0,3170.0
17221,8,4.0,2.0,0,3,5,10,3140,1300,98112,1970000,0.5,1570.0
17222,4,1.0,2.0,0,0,4,6,1370,0,98168,219000,0.25,685.0
17223,5,1.0,2.0,0,0,4,8,1420,0,98116,569950,0.2,710.0
17224,2,2.0,1.0,0,0,4,6,1030,0,98168,212500,1.0,1030.0
17225,3,2.0,1.0,0,0,5,7,1320,500,98005,680000,0.6666666666666666,1320.0
17226,4,2.0,2.0,0,0,4,9,2400,250,98112,1460000,0.5,1200.0
17227,3,1.0,1.0,0,0,4,7,910,0,98034,300000,0.3333333333333333,910.0
17228,3,2.0,2.0,0,0,3,9,1120,560,98119,629950,0.6666666666666666,560.0
17229,2,2.0,1.0,0,0,3,6,970,580,98045,349900,1.0,970.0
17230,4,2.0,2.0,0,0,3,8,2780,0,98075,690000,0.5,1390.0
17231,5,4.0,2.0,0,0,3,10,4070,0,98033,1450000,0.8,2035.0
17232,3,2.0,2.0,0,0,3,11,3240,0,98040,1290000,0.6666666666666666,1620.0
17233,4,4.0,2.0,0,0,3,9,2550,1100,98045,696000,1.0,1275.0
17234,3,2.0,2.0,0,0,3,8,2180,0,98053,650000,0.6666666666666666,1090.0
17235,3,4.0,2.0,0,0,3,8,2480,0,98074,640000,1.3333333333333333,1240.0
17236,5,2.0,1.0,0,0,3,9,3180,0,98038,499950,0.4,3180.0
17237,4,2.0,2.0,0,0,3,10,3630,0,98042,490000,0.5,1815.0
17238,5,2.0,2.0,0,0,3,9,3160,0,98027,685000,0.4,1580.0
17239,4,1.0,2.0,0,0,3,6,1370,0,98146,387500,0.25,685.0
17240,2,2.0,2.0,0,0,3,8,1000,70,98116,401750,1.0,500.0
17241,4,2.0,1.0,0,0,5,7,1170,1010,98038,254950,0.5,1170.0
17242,4,2.0,2.0,0,0,4,8,2420,0,98027,500000,0.5,1210.0
17243,4,2.0,2.0,0,0,3,10,3290,0,98052,856500,0.5,1645.0
17244,3,1.0,1.0,0,0,4,6,1080,350,98115,552000,0.3333333333333333,1080.0
17245,4,2.0,1.0,0,0,4,7,1500,390,98034,506500,0.5,1500.0
17246,3,2.0,2.0,0,0,3,8,1760,0,98029,500000,0.6666666666666666,880.0
17247,4,3.0,1.0,0,0,3,7,1400,830,98168,280000,0.75,1400.0
17248,3,2.0,1.0,0,0,4,7,1330,300,98045,308000,0.6666666666666666,1330.0
17249,3,2.0,2.0,0,0,3,8,2350,0,98029,613500,0.6666666666666666,1175.0
17250,3,2.0,1.0,0,0,3,7,1050,500,98010,255000,0.6666666666666666,1050.0
17251,3,2.0,2.0,0,0,3,10,3550,0,98014,545000,0.6666666666666666,1775.0
17252,4,2.0,1.0,0,0,5,7,1360,1360,98075,620000,0.5,1360.0
17253,3,2.0,2.0,0,0,4,7,1740,0,98126,450000,0.6666666666666666,870.0
17254,4,2.0,1.0,0,0,3,7,1090,750,98031,279000,0.5,1090.0
17255,3,2.0,2.0,0,0,3,9,2010,0,98027,625000,0.6666666666666666,1005.0
17256,3,2.0,1.0,0,0,3,7,1320,350,98042,274950,0.6666666666666666,1320.0
17257,3,2.0,1.0,0,0,4,7,1040,780,98126,423000,0.6666666666666666,1040.0
17258,2,1.0,1.0,0,1,5,6,720,0,98028,350000,0.5,720.0
17259,4,2.0,1.0,0,0,3,7,1460,910,98001,305000,0.5,1460.0
17260,3,2.0,1.0,0,3,4,7,1060,1060,98198,368000,0.6666666666666666,1060.0
17261,3,2.0,1.0,0,0,3,7,1290,0,98023,232000,0.6666666666666666,1290.0
17262,4,3.0,2.0,0,0,3,7,1800,0,98108,250000,0.75,900.0
17263,3,2.0,1.0,0,0,4,7,1230,0,98058,220000,0.6666666666666666,1230.0
17264,3,2.0,1.0,0,0,3,7,750,630,98107,435000,0.6666666666666666,750.0
17265,2,1.0,1.0,0,0,4,6,740,0,98126,350000,0.5,740.0
17266,5,2.0,2.0,0,0,3,7,1720,0,98058,206325,0.4,860.0
17267,5,2.0,2.0,0,0,3,7,1720,0,98058,339000,0.4,860.0
17268,4,2.0,1.0,0,0,5,7,2100,0,98059,399000,0.5,2100.0
17269,2,1.0,1.0,0,0,3,6,900,310,98199,529000,0.5,900.0
17270,4,2.0,2.0,0,0,3,9,2210,0,98075,640000,0.5,1105.0
17271,4,2.0,3.0,0,0,3,8,2470,0,98117,735000,0.5,823.3333333333334
17272,5,2.0,1.0,0,0,4,8,1600,1160,98125,378000,0.4,1600.0
17273,3,2.0,2.0,0,3,4,8,1600,940,98144,775000,0.6666666666666666,800.0
17274,3,4.0,2.0,0,2,3,11,4170,980,98112,2250000,1.3333333333333333,2085.0
17275,4,4.0,3.0,0,0,3,9,3420,0,98103,1350000,1.0,1140.0
17276,4,2.0,1.0,0,0,3,8,1540,730,98034,380000,0.5,1540.0
17277,4,2.0,1.0,0,0,3,8,1540,730,98034,624900,0.5,1540.0
17278,3,2.0,2.0,0,0,3,8,1160,310,98029,379770,0.6666666666666666,580.0
17279,3,2.0,1.0,0,0,3,8,1030,250,98077,340000,0.6666666666666666,1030.0
17280,4,3.0,2.0,0,0,3,8,2830,0,98059,515500,0.75,1415.0
17281,4,2.0,2.0,0,0,3,7,1500,470,98115,600000,0.5,750.0
17282,1,1.0,1.0,0,0,3,6,1390,0,98019,400000,1.0,1390.0
17283,4,1.0,2.0,0,0,5,6,1020,0,98155,364000,0.25,510.0
17284,4,2.0,2.0,0,0,3,8,2250,0,98059,440000,0.5,1125.0
17285,2,1.0,1.0,0,0,3,6,800,0,98125,285000,0.5,800.0
17286,3,1.0,2.0,0,0,5,7,1560,0,98112,669000,0.3333333333333333,780.0
17287,4,2.0,1.0,0,0,5,7,1050,1050,98125,475000,0.5,1050.0
17288,2,1.0,1.0,0,0,4,7,990,0,98103,747000,0.5,990.0
17289,3,2.0,1.0,0,0,2,7,1060,0,98126,317000,0.6666666666666666,1060.0
17290,2,1.0,1.0,0,0,4,6,1270,0,98125,390000,0.5,1270.0
17291,4,2.0,2.0,0,0,3,9,2740,0,98107,1070000,0.5,1370.0
17292,4,3.0,1.0,0,3,3,9,1570,900,98107,1210000,0.75,1570.0
17293,3,2.0,1.0,0,0,3,7,1130,840,98117,580000,0.6666666666666666,1130.0
17294,4,2.0,1.0,0,0,3,8,1370,700,98006,518000,0.5,1370.0
17295,3,2.0,1.0,0,0,3,7,1010,0,98042,147500,0.6666666666666666,1010.0
17296,4,2.0,1.0,0,0,4,8,1450,770,98006,555000,0.5,1450.0
17297,2,2.0,3.0,0,0,3,8,1090,0,98109,427500,1.0,363.3333333333333
17298,3,2.0,2.0,0,4,5,10,2510,1800,98177,1740000,0.6666666666666666,1255.0
17299,3,2.0,2.0,0,0,3,7,1490,0,98042,265950,0.6666666666666666,745.0
17300,2,1.0,1.0,0,0,3,6,700,0,98133,247500,0.5,700.0
17301,4,1.0,1.0,0,0,3,6,1450,0,98146,244000,0.25,1450.0
17302,3,2.0,2.0,0,0,4,8,2120,0,98029,578550,0.6666666666666666,1060.0
17303,4,2.0,2.0,0,0,3,7,1670,0,98029,451000,0.5,835.0
17304,2,2.0,2.0,0,0,3,8,1810,0,98053,489000,1.0,905.0
17305,2,1.0,1.0,0,0,2,5,710,0,98014,190000,0.5,710.0
17306,3,3.0,1.0,0,0,3,7,1580,960,98072,475000,1.0,1580.0
17307,3,2.0,2.0,0,0,3,7,1420,0,98103,485000,0.6666666666666666,710.0
17308,3,3.0,2.0,0,0,3,8,1840,600,98027,530000,1.0,920.0
17309,4,2.0,2.0,0,0,3,9,2570,0,98030,379000,0.5,1285.0
17310,5,2.0,2.0,0,0,4,9,3090,0,98004,1630000,0.4,1545.0
17311,3,2.0,2.0,0,0,4,8,1300,750,98112,739000,0.6666666666666666,650.0
17312,3,1.0,1.0,0,0,5,6,920,0,98042,189950,0.3333333333333333,920.0
17313,4,3.0,2.0,0,0,3,8,2160,160,98029,637500,0.75,1080.0
17314,3,3.0,1.0,0,4,4,9,1960,1490,98177,2230000,1.0,1960.0
17315,3,1.0,1.0,0,0,4,7,960,700,98023,209950,0.3333333333333333,960.0
17316,3,1.0,1.0,0,0,3,6,830,300,98125,460000,0.3333333333333333,830.0
17317,4,2.0,2.0,0,0,3,8,2550,0,98065,543500,0.5,1275.0
17318,4,3.0,2.0,0,0,3,8,2420,0,98038,376000,0.75,1210.0
17319,3,2.0,2.0,0,0,3,8,1470,0,98029,430000,0.6666666666666666,735.0
17320,4,2.0,1.0,0,0,4,7,1530,500,98166,515000,0.5,1530.0
17321,7,3.0,2.0,0,0,3,6,2310,0,98117,580000,0.42857142857142855,1155.0
17322,5,4.0,2.0,0,1,3,9,2650,720,98027,600000,0.8,1325.0
17323,3,2.0,2.0,0,0,4,6,1900,0,98052,476800,0.6666666666666666,950.0
17324,3,2.0,2.0,0,0,4,8,1740,200,98105,815000,0.6666666666666666,870.0
17325,3,2.0,2.0,0,0,3,7,2420,0,98065,455600,0.6666666666666666,1210.0
17326,3,1.0,1.0,0,0,3,7,1010,0,98059,270000,0.3333333333333333,1010.0
17327,5,4.0,3.0,0,0,3,10,2380,330,98119,1200000,0.8,793.3333333333334
17328,2,2.0,2.0,0,0,3,7,1340,0,98119,525000,1.0,670.0
17329,3,2.0,1.0,0,0,3,7,1310,0,98198,242000,0.6666666666666666,1310.0
17330,4,2.0,1.0,0,0,4,8,1680,970,98029,715000,0.5,1680.0
17331,3,3.0,2.0,0,0,3,8,1890,0,98065,475000,1.0,945.0
17332,4,3.0,2.0,0,0,3,8,2580,0,98058,370000,0.75,1290.0
17333,4,3.0,2.0,0,0,3,9,3500,0,98053,788600,0.75,1750.0
17334,2,1.0,1.0,0,0,5,6,1040,0,98032,160000,0.5,1040.0
17335,5,2.0,2.0,0,0,3,7,1930,0,98014,800000,0.4,965.0
17336,4,3.0,2.0,0,0,4,8,2190,0,98029,520000,0.75,1095.0
17337,3,2.0,2.0,0,0,3,8,1530,0,98136,725000,0.6666666666666666,765.0
17338,4,1.0,2.0,0,0,4,7,1480,0,98118,335000,0.25,740.0
17339,4,2.0,1.0,0,4,3,10,2220,1400,98075,919000,0.5,2220.0
17340,3,3.0,2.0,0,0,3,9,2650,720,98092,425000,1.0,1325.0
17341,5,2.0,1.0,0,0,3,7,1140,960,98155,420000,0.4,1140.0
17342,4,3.0,2.0,0,0,4,10,3370,0,98072,905000,0.75,1685.0
17343,2,1.0,1.0,0,0,4,7,1120,1120,98118,435000,0.5,1120.0
17344,3,2.0,2.0,0,0,3,7,1650,0,98053,438000,0.6666666666666666,825.0
17345,4,3.0,2.0,0,0,3,8,2630,0,98052,725000,0.75,1315.0
17346,4,2.0,2.0,0,0,5,8,1300,1030,98105,840000,0.5,650.0
17347,3,2.0,2.0,0,0,3,8,1970,0,98052,425500,0.6666666666666666,985.0
17348,3,2.0,1.0,0,4,3,9,1770,1050,98034,853505,0.6666666666666666,1770.0
17349,2,1.0,2.0,0,0,3,5,590,0,98010,398000,0.5,295.0
17350,3,2.0,2.0,0,0,3,7,2060,0,98065,418500,0.6666666666666666,1030.0
17351,3,2.0,2.0,0,0,3,9,1890,0,98109,826000,0.6666666666666666,945.0
17352,4,2.0,2.0,0,0,3,10,2810,0,98075,742000,0.5,1405.0
17353,4,1.0,2.0,0,0,3,6,1470,0,98055,180000,0.25,735.0
17354,4,2.0,2.0,0,0,2,8,2190,0,98023,286000,0.5,1095.0
17355,3,2.0,2.0,0,0,3,7,1440,0,98053,421200,0.6666666666666666,720.0
17356,3,3.0,1.0,0,0,3,8,1500,980,98038,390000,1.0,1500.0
17357,4,2.0,2.0,0,0,3,9,2780,0,98006,739000,0.5,1390.0
17358,4,3.0,2.0,0,0,4,7,2180,0,98027,499900,0.75,1090.0
17359,3,2.0,1.0,0,0,3,8,3340,0,98155,670000,0.6666666666666666,3340.0
17360,3,2.0,2.0,0,0,3,8,2150,410,98112,842500,0.6666666666666666,1075.0
17361,2,2.0,2.0,0,0,4,7,1600,0,98070,492500,1.0,800.0
17362,3,2.0,3.0,0,3,3,9,2230,0,98118,836500,0.6666666666666666,743.3333333333334
17363,2,1.0,2.0,0,0,4,7,900,0,98199,334000,0.5,450.0
17364,3,1.0,1.0,0,0,3,6,1010,0,98042,179900,0.3333333333333333,1010.0
17365,3,2.0,1.0,0,0,3,7,870,710,98103,563000,0.6666666666666666,870.0
17366,3,2.0,2.0,0,0,3,7,1890,0,98038,310000,0.6666666666666666,945.0
17367,4,2.0,1.0,0,0,3,7,1460,700,98133,335000,0.5,1460.0
17368,4,2.0,1.0,0,0,3,7,1460,700,98133,499950,0.5,1460.0
17369,2,1.0,2.0,0,0,3,8,1410,0,98103,658500,0.5,705.0
17370,2,2.0,3.0,0,0,3,7,1430,0,98125,297000,1.0,476.6666666666667
17371,6,2.0,2.0,0,0,3,8,2380,0,98105,725000,0.3333333333333333,1190.0
17372,3,2.0,1.0,0,2,3,6,866,1340,98074,780000,0.6666666666666666,866.0
17373,3,1.0,1.0,0,0,3,7,880,150,98125,252500,0.3333333333333333,880.0
17374,3,2.0,2.0,0,0,3,7,720,350,98102,330000,0.6666666666666666,360.0
17375,3,2.0,1.0,0,0,3,9,1730,590,98011,525000,0.6666666666666666,1730.0
17376,2,2.0,1.0,0,0,4,7,1270,0,98074,365000,1.0,1270.0
17377,4,3.0,2.0,0,2,3,7,2570,0,98116,500000,0.75,1285.0
17378,3,1.0,1.0,0,0,5,6,920,0,98042,179950,0.3333333333333333,920.0
17379,3,2.0,1.0,0,0,3,7,1790,0,98045,440000,0.6666666666666666,1790.0
17380,1,1.0,1.0,0,0,2,4,480,0,98146,145000,1.0,480.0
17381,4,3.0,2.0,0,0,3,8,2483,0,98030,331000,0.75,1241.5
17382,3,2.0,2.0,0,0,3,9,2140,0,98103,780000,0.6666666666666666,1070.0
17383,3,2.0,1.0,0,0,3,7,1300,600,98103,855000,0.6666666666666666,1300.0
17384,3,2.0,1.0,0,0,3,8,1290,360,98003,225000,0.6666666666666666,1290.0
17385,3,1.0,1.0,0,0,3,7,1510,0,98003,199000,0.3333333333333333,1510.0
17386,3,2.0,2.0,0,0,3,8,2910,0,98075,550000,0.6666666666666666,1455.0
17387,4,4.0,2.0,0,0,3,11,3680,1280,98109,1430000,1.0,1840.0
17388,3,2.0,2.0,0,0,4,8,1880,830,98115,805000,0.6666666666666666,940.0
17389,3,2.0,1.0,0,0,3,7,950,860,98042,261000,0.6666666666666666,950.0
17390,3,1.0,1.0,0,0,3,7,940,0,98052,347000,0.3333333333333333,940.0
17391,3,2.0,1.0,0,0,3,7,1090,510,98034,390000,0.6666666666666666,1090.0
17392,4,2.0,2.0,0,0,3,7,2640,0,98011,436000,0.5,1320.0
17393,5,3.0,1.0,0,0,3,10,2260,1630,98004,1800000,0.6,2260.0
17394,3,2.0,3.0,0,0,3,8,1630,0,98107,557000,0.6666666666666666,543.3333333333334
17395,3,1.0,1.0,0,0,3,7,830,0,98032,135000,0.3333333333333333,830.0
17396,3,2.0,2.0,0,0,3,8,1800,0,98019,425000,0.6666666666666666,900.0
17397,3,2.0,1.0,0,0,5,8,1070,990,98040,648752,0.6666666666666666,1070.0
17398,4,3.0,1.0,0,0,3,9,2020,2020,98004,1390000,0.75,2020.0
17399,4,3.0,1.0,0,0,5,7,1160,750,98033,630100,0.75,1160.0
17400,4,2.0,2.0,0,0,3,9,2800,0,98014,739000,0.5,1400.0
17401,3,2.0,2.0,0,0,3,7,1320,0,98133,269000,0.6666666666666666,660.0
17402,3,1.0,1.0,0,0,5,6,1220,0,98056,250000,0.3333333333333333,1220.0
17403,5,3.0,2.0,0,0,3,7,3100,0,98065,475000,0.6,1550.0
17404,1,1.0,1.0,0,0,2,6,550,0,98117,290000,1.0,550.0
17405,3,1.0,2.0,0,0,3,7,1080,0,98002,219000,0.3333333333333333,540.0
17406,2,1.0,1.0,0,0,5,6,880,0,98117,416000,0.5,880.0
17407,2,1.0,1.0,0,0,3,6,720,0,98188,179000,0.5,720.0
17408,4,3.0,1.0,0,0,4,7,2030,0,98003,302000,0.75,2030.0
17409,4,2.0,2.0,0,1,3,7,2040,0,98033,565000,0.5,1020.0
17410,3,1.0,1.0,0,0,3,7,1070,500,98031,281700,0.3333333333333333,1070.0
17411,2,1.0,1.0,0,0,3,7,1500,0,98103,480000,0.5,1500.0
17412,4,2.0,2.0,0,0,3,9,3180,0,98027,775000,0.5,1590.0
17413,3,2.0,1.0,0,0,5,7,1260,0,98155,375000,0.6666666666666666,1260.0
17414,3,2.0,2.0,0,0,3,7,1390,0,98045,345000,0.6666666666666666,695.0
17415,3,3.0,1.0,0,0,3,8,2240,610,98055,300000,1.0,2240.0
17416,4,2.0,2.0,0,0,3,8,2070,0,98058,364950,0.5,1035.0
17417,3,3.0,1.0,0,2,4,8,1760,890,98056,410000,1.0,1760.0
17418,3,2.0,1.0,0,0,3,7,1220,0,98023,231000,0.6666666666666666,1220.0
17419,3,2.0,1.0,0,0,3,9,1630,0,98056,445000,0.6666666666666666,1630.0
17420,2,2.0,2.0,0,0,3,7,1595,190,98004,530000,1.0,797.5
17421,3,2.0,2.0,0,0,3,8,840,420,98144,353500,0.6666666666666666,420.0
17422,3,2.0,1.0,0,0,3,7,1380,0,98003,209950,0.6666666666666666,1380.0
17423,3,2.0,1.0,0,0,4,8,1320,1010,98118,650000,0.6666666666666666,1320.0
17424,2,1.0,1.0,0,0,3,7,840,0,98126,325000,0.5,840.0
17425,3,2.0,1.0,0,0,3,8,1180,550,98030,257000,0.6666666666666666,1180.0
17426,4,2.0,2.0,0,0,4,7,2230,0,98042,337000,0.5,1115.0
17427,3,2.0,2.0,0,0,3,8,1790,0,98029,541000,0.6666666666666666,895.0
17428,3,2.0,2.0,0,0,3,9,2280,0,98074,577500,0.6666666666666666,1140.0
17429,3,2.0,1.0,0,1,3,8,1270,1160,98136,560000,0.6666666666666666,1270.0
17430,5,3.0,2.0,0,0,3,7,2160,1570,98102,979700,0.6,1080.0
17431,5,3.0,1.0,0,0,3,8,1150,1080,98008,750000,0.6,1150.0
17432,2,1.0,1.0,0,2,3,7,770,0,98102,407500,0.5,770.0
17433,4,2.0,1.0,0,0,4,7,944,870,98115,530000,0.5,944.0
17434,4,2.0,1.0,0,0,4,7,1000,920,98002,235000,0.5,1000.0
17435,4,2.0,2.0,0,0,3,7,1170,690,98117,715000,0.5,585.0
17436,5,3.0,1.0,0,0,4,7,1730,1020,98008,795000,0.6,1730.0
17437,4,2.0,1.0,0,0,4,9,1930,0,98023,465000,0.5,1930.0
17438,3,2.0,2.0,0,0,3,7,1950,0,98001,287600,0.6666666666666666,975.0
17439,6,3.0,2.0,0,0,3,8,2470,0,98007,630000,0.5,1235.0
17440,3,2.0,1.0,0,0,3,7,1310,320,98011,445000,0.6666666666666666,1310.0
17441,4,2.0,1.0,0,0,3,8,1630,480,98072,490000,0.5,1630.0
17442,3,2.0,1.0,0,1,3,8,1250,240,98136,565000,0.6666666666666666,1250.0
17443,3,2.0,2.0,0,0,3,8,1320,420,98106,330000,0.6666666666666666,660.0
17444,4,3.0,1.0,0,2,3,7,1300,600,98178,463000,0.75,1300.0
17445,5,4.0,2.0,0,0,3,10,4510,0,98040,1870000,0.8,2255.0
17446,3,1.0,2.0,0,0,5,5,1090,0,98002,219500,0.3333333333333333,545.0
17447,3,2.0,1.0,0,0,3,7,1420,300,98125,622200,0.6666666666666666,1420.0
17448,2,3.0,3.0,0,0,3,8,1400,0,98103,474800,1.5,466.6666666666667
17449,4,2.0,1.0,0,0,5,7,1320,770,98133,465000,0.5,1320.0
17450,3,2.0,1.0,0,0,3,8,1580,0,98177,389950,0.6666666666666666,1580.0
17451,4,2.0,2.0,0,0,4,8,2620,0,98052,650000,0.5,1310.0
17452,3,2.0,1.0,0,0,3,7,870,630,98144,395000,0.6666666666666666,870.0
17453,4,2.0,2.0,0,0,3,8,2030,0,98031,304500,0.5,1015.0
17454,3,1.0,1.0,0,0,3,6,1020,0,98155,307000,0.3333333333333333,1020.0
17455,3,2.0,1.0,0,0,3,7,770,770,98038,485000,0.6666666666666666,770.0
17456,5,3.0,1.0,0,0,4,9,2890,1020,98004,1560000,0.6,2890.0
17457,5,4.0,2.0,0,0,3,7,3920,0,98006,650500,0.8,1960.0
17458,4,2.0,2.0,0,0,4,9,3180,0,98040,960000,0.5,1590.0
17459,3,2.0,2.0,0,0,3,9,2330,0,98006,710000,0.6666666666666666,1165.0
17460,3,2.0,2.0,1,4,3,8,2150,450,98146,540000,0.6666666666666666,1075.0
17461,4,2.0,1.0,0,0,5,7,1040,910,98115,601000,0.5,1040.0
17462,5,2.0,1.0,0,2,3,8,1650,1600,98055,463828,0.4,1650.0
17463,4,1.0,2.0,0,0,4,6,1130,0,98166,293000,0.25,565.0
17464,3,2.0,2.0,0,0,3,7,2620,0,98053,597500,0.6666666666666666,1310.0
17465,2,1.0,1.0,0,2,4,5,1120,0,98045,240000,0.5,1120.0
17466,3,2.0,1.0,0,0,3,7,1800,0,98014,284000,0.6666666666666666,1800.0
17467,4,2.0,1.0,0,2,3,8,2000,180,98028,440000,0.5,2000.0
17468,3,2.0,1.0,0,0,3,7,980,980,98106,340000,0.6666666666666666,980.0
17469,3,2.0,1.0,0,0,3,7,980,980,98106,363000,0.6666666666666666,980.0
17470,2,1.0,1.0,0,0,3,6,1150,0,98144,270000,0.5,1150.0
17471,4,2.0,2.0,0,0,4,7,2800,0,98042,365000,0.5,1400.0
17472,3,2.0,1.0,0,0,3,7,780,530,98103,428000,0.6666666666666666,780.0
